国际化数据分析师,北京,字节跳动,3-6万/月,06-23,"['北京\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,计算机软件']",['民营公司'],['10000人以上'],[]
资深数据分析(BI商业分析),上海-徐汇区,NIO蔚来,2.5-3.5万/月,06-23,"['上海-徐汇区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0英语熟练']","['汽车,互联网/电子商务']",['上市公司'],['5000-10000人'],"[""- Perform analyses and research on large sets of data to extract insights that will help drive NIO's roadmap across marketing, sales & delivery, network development, business system development from strategy to execution."", '- Own end-to-end projects to ensure your findings are executed and tested effectively.', '- Work closely with cross-functional teams of data analysts, researchers, product owners, engineers, marketers, and others across the company.', '- Define the metrics we use to measure the health of our tools and initiatives.', '- A deep understanding of statistics, a strong business sense, and understanding of sales and marketing dynamics.', '- 5+ years of demonstrated ability in a similar role', '- Your toolkit is diverse, from coding skills like Python or R to analytics tools experience such as SQL. In terms of visualization tools: Superset, Tableau or PowerBI exposure is preferred.', '- Strong communication skills and value building strong relationships with colleagues and partners as well as the ability to explain complex topics in straightforward terms.']"
大数据开发工程师,上海-长宁区,同程艺龙,2.5-4万/月,06-23,"['上海-长宁区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']",['互联网/电子商务'],['上市公司'],['10000人以上'],"['工作职责：', '1、\xa0负责数据挖掘核心技术研究和开发', '2、\xa0基于海量用户行为数据，构建用户画像及知识图谱，挖掘用户行为模式', '任职资格：', '1、\xa0本科及以上学历，计算机、数学等相关专业；', '2、\xa0热爱计算机科学和互联网技术，对人工智能，机器学习有浓厚兴趣；', '3、\xa0对常用的机器学习算法，特征选择方法，数据建模过程有深入理解，\xa0熟悉常用数据挖掘算法(如分类，聚类，回归，神经网络等)及其原理；', '4、\xa0具备实际项目经验，熟练使用sklearn，TensorFlow\xa0等机器学习库；', '5、\xa0有画像、广告、推荐，搜索等算法方向实际工作经验优先；', '6、\xa0优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情。']"
数据分析师（广州）,北京,奇虎360科技有限公司,2.5-3万/月,06-23,"['北京\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']",['互联网/电子商务'],['上市公司'],['5000-10000人'],[]
数据开发工程师,上海-普陀区,上海精锐教育培训有限公司,2-3万/月,06-23,"['上海-普陀区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']",['教育/培训/院校'],['上市公司'],['1000-5000人'],"['工作职责:', '1.\t业务线子品牌相关数据需求的开发工作', '2.\t数据分析和BI相关的工作', '3.\t数据建模，以及技术方案调研', '4.\t协助数据产品经理做POC', '任职资格:', '1. 大学计算机相关，数据挖掘，统计学或者数学相关专业本科及以上学历', '2. 熟练掌握SQL, 并熟悉MySQL/Postgresql/SQL Server等常用数据库，掌握基本数据库运维技能', '3. 掌握Hadoop生态相关组件的原理和基本使用方法，熟练使用Spark/Flink组件进行数据应用开发', '4. 熟悉Python，有numpy, scikitlean, pandas 等数据处理和统计库使用经验', '5. 具备BI分析和报表设计的经验，熟悉PowerBI/Tableau/QuickBI分析工具', '6. 具备阿里云 MaxCompute/EMR 使用经验', '7. 有其他大数据开发组件，如kylin, 微软SSAS使用经验者加分']"
数据分析师,成都-锦江区,北京同仁堂健康药业股份有限公司,4-6千/月,06-23,"['成都-锦江区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['制药/生物工程,快速消费品(食品、饮料、化妆品)']",['合资'],['5000-10000人'],"['  ', '  ', '负责各类数据的整理', '汇总和分析处理工作，为业务部门提供数据支持', '  ', '  ', '  ', '  ', '统计学、数学、计算机、经济学等相关专业，', '  ', '熟练使用常用办公软件和数据分析工具，', '  ', '  ', '具有敏锐的洞察力及分析判断能力，独立完成分析报告的编写，善于思考，责任感强，擅长与人沟通；', '  ', '  ', ' ']"
Data Specialist 数据处理专员,上海-虹口区,上海华夏邓白氏商业信息咨询有限公司,0.6-1万/月,06-23,"['上海-虹口区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']",['专业服务(咨询、人力资源、财会)'],['合资'],['150-500人'],"['工作职责：', '? 收到原始数据后进行原始数据质量检查；', '? 原始数据匹配；包括使用AME-C和手动查找，以删除重复数据；', '? 原始数据预处理，CPS流程：', '1. 删除所有不必要的噪声词语和垃圾字符来清理原始数据。', '2. 将原始数据解析为特定的数据字段。', '3. 将数据转换为标准化模板,\xa0例如：RMB\xa01,399,200转换为\xa0‘1,399’,\xa0GB代码转换为SIC,\xa0把详细地址分段成“地址、城市、省份和邮政编码”等。', '? 按照OPAL/Unity映射格式设计加载格式；', '? 处理数据上传，并根据需要设置自动加载；', '任职条件：', '? 本科或以上学历。', '? 两年以上工作经验，有相关工作经验者优先。', '? 具有C＃技能者优先。', '? 有SQL\xa0Server技能的实践经验。', '? 掌握Microsoft\xa0Office技能，尤其是熟悉Excel，Access和PPT。', '? 能够与组织内的所有部门进行互动和有效沟通。', '? 有快速学习的能力，耐心，细心，与同事互相帮助。', '? 英语能力有CET4或以上的优先。', '? 提供数据维护、计数、分析解决方案和独到见解；', '? 担任数据顾问，与销售沟通协调以确定客户的数据需求；', '? 设置工作流程，通过自动工具或方法减少手动工作量；', '? 项目管理，包括起草并维护数据处理和上载计划以及POR，跟踪进度以确保严格遵循原始时间表/计划，实施批量报告项目等；', '? 解决处理悬而未决的问题，以确保与跨部门（尤其是IT团队）的合作顺利进行；', '? 共享、指导和安排新的数据处理器；', '? 完成领导安排的其他任务。']"
商品专员（数据分析员）,上海,马克华菲（上海）商业有限公司,6-8千/月,06-23,"['上海\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']",['服装/纺织/皮革'],['外资（非欧美）'],['1000-5000人'],"['职位描述：', '1、协助规划各店铺SKU及深度，新品需求计划、合理下单；', '2、跟踪新品到货情况，及时安排新品到店及销售动向并协助货品调整，分析畅销款及滞销款等货品数据并及时进行反馈；', '3、每日、周、月定期进行销售数据分析，对货品进销存情况进行统计与汇总并出具分析报表；', '4、对接区域商品人员，指导及处理区域商品问题；', '5、通过数据分析发现并解决区域商品问题；', '6、实时跟踪商品库存、销售数据及终端表现等，及时提出针对性的改进与建议。', '任职要求：', '1、 2年以上相关经验，熟悉零售服装市场销售与商品管理；', '2、\xa0具有较好的沟通能力，细心踏实、对数据敏感，对商品相关表格制作熟练，擅长数据分析；', '3、\xa0熟练使用各类办公软件（PPT、EXCEL尤强）及服装ERP系统软件的操作；']"
大数据开发工程师,大连-高新园区,亿达信息技术有限公司,1.2-1.5万/月,06-23,"['大连-高新园区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,计算机服务(系统、数据服务、维修)']",['民营公司'],['1000-5000人'],"['1、大专及以上学历，计算机相关专业，具有2年以上相关大数据开发工作经验；', '2、至少熟悉Hadoop, spark ,flink, azure中的一项；', '3、熟悉编程语言Java，C#，Python其一；', '4、熟悉Linux操作系统；Spark(Spark SQL) 精通；', '5、Hadoop(HDFS/Hbase/Hive) 精通；', '6、至少熟悉Oracle，SqlServer, MYSQL等其一数据库，熟练运用SQL；', '7、认真负责，沟通表达良好，积极主动，抗压能力强。', '8、熟悉Greenplum、PostgreSQL、Nifi、Dubbo、Kafka、Zokkerper的部署，有系统调优经验者优先考虑；', '9、熟悉Hadoop(HDFS、MapReduce、Hive、HBase)、Spark、Kafka、Flume、Dubbo等类框架两种以上，至少有1个以上成熟项目经验。', '1、负责大数据集群的技术架构。', '2、负责在spark/hive/impala等基础上进行业务场景实现开发。']"
大数据工程师(006330),深圳-福田区,中信银行信用卡中心,2.5-5万/月,06-23,"['深圳-福田区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']","['银行,互联网/电子商务']",['国企'],['500-1000人'],"['1.规划设计，部署大数据集群 ；', '2.带领团队，和开源社区协同，修复相关组件BUG ；', '3.研究分布式技术生态前沿技术，并负责技术选型和落地实施；', '4.指引团队进行规范开发，部署和运维管理大规模集群，优化和错误排查。', '1. 4年以上工作经验,精通Linux系统,在Linux环境下进行开发 ；', '2. 熟练掌握 Git，Java，Shell Script, Linux ；', '3. 英文四级以上，能够熟练读写英文技术文档，和Apache社区团队沟通；', '4. 掌握Hadoop,Hive,HBase,ElasticSearch,Flink,Kafka,Spark任一种分布式组件原理和源码，具有开发实践能力，熟悉其自动化运维和管理； ', '5. 有自动驱动能力，极强的新技术学习和应用能力，团队合作意识佳。 ', '【优先考虑】 互联网行业大数据开发人员优先考虑。']"
数据开发工程师,广州-越秀区,武汉佰钧成技术有限责任公司,1.5-2万/月,06-23,"['广州-越秀区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,计算机服务(系统、数据服务、维修)']",['民营公司'],['10000人以上'],['1、负责业务需求相关的数据仓库应用平台的设计、开发和维护工作；']
客服数据分析专家,上海-闵行区,途虎养车网,1.2-2.4万/月,06-23,"['上海-闵行区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,汽车']",['外资（非欧美）'],['1000-5000人'],"['1.客服中心预测量、SL、AHT测算以及业务分析； ', '      2.负责客服中心人员绩效核算、成本预算； ', '      3.完成客服周度人员信息校准； ', '      4.客服中心排班表审核及维护；       ', '5.负责客服中心业务量现场管理，保证KPI达成；       ', '6.定期与业务线回顾排班流程及改进；\xa0 ', '7.熟悉WFM\xa0Forecasting、RTA及Reporting各项模块； ', '      岗位要求: ', '      1.本科以上学历；       ', '2.2年以上呼叫中心WFM经验，', '3.400人以上呼叫中心工作经验优先； ', '      3.Excel技能精通，熟悉SQL优先，逻辑能力强；\xa0\xa0  ']"
Hadoop大数据开发工程师,上海,上海大唐移动通信设备有限公司,1.5-2万/月,06-23,"['上海\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']",['通信/电信/网络设备'],['国企'],['500-1000人'],"['1、负责运营商流量分析云计算平台的基础架构的维护，监控，优化和升级等日常工作；', '2、负责处理数据平台Hadoop/Hive/Hbase/Storm/Spark等疑难问题的研究和解决；', '3、深入研究社区的各类大数据技术和产品，能够引入并实施；', '4、根据业务需求开发各类工具；', '5、帮助团队提供大数据分析相关能力。', '任职要求：', '1、四年以上工作经验，3年及以上大数据工作经验；', '2、在可扩展、高性能，高并发，高稳定性系统设计，开发和调优方面有实际经验；', '3、JAVA技术知识扎实，熟悉IO，多线程，集合类等基础框架，熟悉缓存，消息，搜索等机制；', '4、对Hadoop/Spark/Storm生态有丰富的经验；', '5、有良好的系统分析能力、故障诊断能力者优先；', '6、有大型分布式系统架构的实际经验；', '7、有人工智能相关开发经验优先、熟练使用python语言开发工具的优先、有通信企业工作经验优先。']"
大数据分析工程师,上海,上海爱信诺航天信息有限公司,10-15万/年,06-23,"['上海\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0数学与应用数学 信息与计算科学']","['计算机软件,计算机服务(系统、数据服务、维修)']",['国企'],['150-500人'],"['1、负责数据平台等相关项目搭建，完成分配的相关工作。', '2、通过对公司数据的深入研究及分析，建立机器学习和专家模型，深度挖掘数据中可提取的决策价值，训练及构建模型，并持续优化算法，进行算法评估。', '3、主动创新，探索研究前沿算法和技术方向并应用到现有的业务领域。', '            ', '4、根据项目要求编写相关的技术或算法文档、报告。', '\xa0\xa0\xa0\xa0', '\xa0 \xa0', '\xa0 \xa0', '\xa0 \xa0', '\xa0 \xa0\xa0', '\xa0 \xa0', '\xa0 \xa0\xa0', '\xa0 \xa0']"
17117N-数据分析岗,重庆-江北区,平安普惠企业管理有限公司重庆分公司,10-15万/年,06-23,"['重庆-江北区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['金融/投资/证券,银行']",['上市公司'],['1000-5000人'],[]
数据库工程师,上海-杨浦区,上海智能交通有限公司,15-25万/年,06-23,"['上海-杨浦区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0计算机科学与技术']",['交通/运输/物流'],['国企'],['50-150人'],['岗位职责：']
C#开发工程师/数据库开发工程师/软件开发工程师,昆明-五华区,昆明曦航科技开发有限公司,0.8-1万/月,06-23,"['昆明-五华区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0计算机应用 软件工程']",['计算机软件'],['民营公司'],['少于50人'],"['  ', '            ']"
高级测试工程师（大数据）,上海,上海爱数信息技术股份有限公司,1.5-2万/月,06-23,"['上海\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,计算机服务(系统、数据服务、维修)']",['民营公司'],['1000-5000人'],"['1.负责大数据平台的数据保护解决方案的测试设计工作；', '2.负责大数据平台的数据保护解决方案的性能场景测试工作，包括性能测试方案设计，执行，及结果分析，并协助开发定位性能瓶颈，推动开发解决大数据组数据保护方案的性能问题；']"
